message;severity;node;stamp;topics;location
"F=9007; x=14.092083; y=16.562365; th=1.516204; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.190000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9006; x=14.092085; y=16.562174; th=1.516307; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.188000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9005; x=14.092086; y=16.561981; th=1.516406; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.187000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9004; x=14.092080; y=16.561790; th=1.516491; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.187000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9003; x=14.092076; y=16.561599; th=1.516577; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.183000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9002; x=14.092074; y=16.561408; th=1.516667; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.183000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9001; x=14.092073; y=16.561217; th=1.516760; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.182000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=9000; x=14.092074; y=16.561026; th=1.516859; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.180000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8999; x=14.092076; y=16.560834; th=1.516964; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.179000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8998; x=14.092080; y=16.560640; th=1.517077; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.173000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8997; x=14.092078; y=16.560447; th=1.517180; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.172000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8996; x=14.092077; y=16.560253; th=1.517282; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.171000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8995; x=14.092075; y=16.560062; th=1.517375; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.171000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8994; x=14.092075; y=16.559871; th=1.517473; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.170000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8993; x=14.092076; y=16.559680; th=1.517574; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.169000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8992; x=14.092079; y=16.559488; th=1.517681; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.168000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8991; x=14.092082; y=16.559295; th=1.517792; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.168000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8990; x=14.092084; y=16.559104; th=1.517895; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.167000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8989; x=14.092087; y=16.558914; th=1.517998; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.166000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8988; x=14.092093; y=16.558725; th=1.518105; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.165000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8987; x=14.092098; y=16.558534; th=1.518213; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.165000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8986; x=14.092102; y=16.558343; th=1.518318; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.164000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8985; x=14.092106; y=16.558152; th=1.518423; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.163000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8984; x=14.092113; y=16.557961; th=1.518532; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.163000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8983; x=14.092118; y=16.557771; th=1.518638; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.161000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8982; x=14.092122; y=16.557580; th=1.518742; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.154000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8981; x=14.092127; y=16.557389; th=1.518845; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.153000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8980; x=14.092134; y=16.557199; th=1.518955; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.152000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8979; x=14.092141; y=16.557009; th=1.519060; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.151000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8978; x=14.092146; y=16.556818; th=1.519164; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.150000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8977; x=14.092151; y=16.556627; th=1.519265; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.149000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8976; x=14.092158; y=16.556437; th=1.519373; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.148000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8975; x=14.092165; y=16.556247; th=1.519476; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.148000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8974; x=14.092170; y=16.556056; th=1.519578; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.147000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8973; x=14.092174; y=16.555866; th=1.519678; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.146000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8972; x=14.092181; y=16.555675; th=1.519783; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.146000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8971; x=14.092187; y=16.555486; th=1.519885; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.145000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8970; x=14.092190; y=16.555295; th=1.519985; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.144000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8969; x=14.092193; y=16.555104; th=1.520081; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.142000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8968; x=14.092198; y=16.554913; th=1.520182; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.135000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8967; x=14.092201; y=16.554723; th=1.520278; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.133000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8966; x=14.092202; y=16.554532; th=1.520372; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.132000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8965; x=14.092201; y=16.554341; th=1.520459; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.130000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8964; x=14.092203; y=16.554150; th=1.520552; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.129000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8963; x=14.092207; y=16.553957; th=1.520653; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.129000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8962; x=14.092210; y=16.553764; th=1.520757; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.128000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8961; x=14.092211; y=16.553571; th=1.520857; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.128000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8960; x=14.092209; y=16.553380; th=1.520940; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.127000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8959; x=14.092208; y=16.553189; th=1.521027; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.127000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8958; x=14.092209; y=16.552998; th=1.521117; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.126000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8957; x=14.092212; y=16.552808; th=1.521214; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.125000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8956; x=14.092215; y=16.552616; th=1.521319; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.125000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8955; x=14.092220; y=16.552424; th=1.521427; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.124000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8954; x=14.092223; y=16.552234; th=1.521521; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.124000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8953; x=14.092227; y=16.552046; th=1.521614; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.123000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8952; x=14.092231; y=16.551857; th=1.521709; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.122000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8951; x=14.092232; y=16.551667; th=1.521801; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.115000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8950; x=14.092232; y=16.551476; th=1.521888; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.115000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8949; x=14.092235; y=16.551286; th=1.521980; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.114000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8948; x=14.092240; y=16.551094; th=1.522080; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.113000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8947; x=14.092245; y=16.550904; th=1.522178; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.112000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8946; x=14.092247; y=16.550711; th=1.522273; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.111000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8945; x=14.092244; y=16.550521; th=1.522353; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.111000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8944; x=14.092242; y=16.550330; th=1.522433; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.110000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8943; x=14.092242; y=16.550141; th=1.522517; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.109000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8942; x=14.092244; y=16.549951; th=1.522603; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.109000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8941; x=14.092247; y=16.549762; th=1.522692; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.108000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8940; x=14.092253; y=16.549574; th=1.522786; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.107000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8939; x=14.092258; y=16.549384; th=1.522884; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.105000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8938; x=14.092262; y=16.549193; th=1.522979; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.105000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8937; x=14.092267; y=16.549002; th=1.523076; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.104000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8936; x=14.092270; y=16.548812; th=1.523168; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.095000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8935; x=14.092270; y=16.548622; th=1.523257; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.094000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8934; x=14.092270; y=16.548432; th=1.523340; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.093000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8933; x=14.092271; y=16.548242; th=1.523425; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.092000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8932; x=14.092275; y=16.548052; th=1.523515; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.091000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8931; x=14.092280; y=16.547862; th=1.523613; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.090000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8930; x=14.092286; y=16.547669; th=1.523720; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.090000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8929; x=14.092289; y=16.547477; th=1.523815; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.088000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8928; x=14.092287; y=16.547286; th=1.523895; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.087000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8927; x=14.092285; y=16.547096; th=1.523976; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.086000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8926; x=14.092286; y=16.546906; th=1.524058; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.085000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8925; x=14.092288; y=16.546716; th=1.524144; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.084000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8924; x=14.092291; y=16.546527; th=1.524233; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.083000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8923; x=14.092296; y=16.546338; th=1.524325; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.081000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8922; x=14.092301; y=16.546149; th=1.524422; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.080000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8921; x=14.092304; y=16.545957; th=1.524516; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.079000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8920; x=14.092309; y=16.545766; th=1.524612; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.070000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8919; x=14.092310; y=16.545576; th=1.524702; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.070000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8918; x=14.092309; y=16.545386; th=1.524790; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.069000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
"F=8917; x=14.092308; y=16.545196; th=1.524871; xr=(13.750000, 16.363809, 1.570796); ur=(0.000000, 1.023533); s=0; e=6";"1";"/run_jackal_0";"43.068000000";"/clock,/gazebo/model_states,/jackal0/jackal_velocity_controller/cmd_vel,/rosout";"ControlJackals.py:telemetry:121"
